"","plot_name","treatment","natives","non_natives","number_focal_sp","cover_focal_sp","forbs","graminoids","legumes","bare_ground","non_focal_inv1","non_focal_inv2","background_management","site_type","year","species","site_name","datum","municipality","longitude","latitude","northing","easting","elevation","plotID","elevation_rescaled","natives_percentage","non_natives_percentage","cover_focal_sp_percentage","forbs_percentage","graminoids_percentage","legumes_percentage","bare_ground_percentage","non_focal_inv1_percentage","non_focal_inv2_percentage","natives_prop","non_natives_prop","cover_focal_sp_prop","forbs_prop","graminoids_prop","legumes_prop","bare_ground_prop","non_focal_inv1_prop","non_focal_inv2_prop","natives_prop_rescaled","non_natives_prop_rescaled","cover_focal_sp_prop_rescaled","forbs_prop_rescaled","graminoids_prop_rescaled","legumes_prop_rescaled","bare_ground_prop_rescaled","non_focal_inv1_prop_rescaled","non_focal_inv2_prop_rescaled"
"55","R1","removal",8,4,9,4,3,2,8,3,2,NA,"no","gravelpit",2021,"solidago","S 3.2","15.06.2021 00:00","Schluein",9.2293148,46.782702,2736642.815,1182696.048,687.1316528,"S 3.2_R1",0.0926769510780844,87.5,7.5,7.5,3,0.55,87.5,3,0.55,NA,0.875,0.075,0.075,0.03,0.0055,0.875,0.03,0.0055,NA,0.999,0.0865428571428571,0.0865428571428571,0.0291207590569293,0.00727314285714286,0.999,0.0352171428571429,0.0156373333333333,NA
"56","C1","control",7,7,59,7,2,2,7,3,2,NA,"no","gravelpit",2021,"solidago","S 3.2","15.06.2021 00:00","Schluein",9.2293148,46.782702,2736642.815,1182696.048,687.1316528,"S 3.2_C1",0.0926769510780844,62.5,62.5,62.5,0.55,0.55,62.5,3,0.55,NA,0.625,0.625,0.625,0.0055,0.0055,0.625,0.03,0.0055,NA,0.703733727810651,0.713857142857143,0.713857142857143,0.001,0.00727314285714286,0.713857142857143,0.0352171428571429,0.0156373333333333,NA
"57","R2","removal",8,5,18,5,4,2,8,0,3,NA,"no","gravelpit",2021,"solidago","S 3.2","15.06.2021 00:00","Schluein",9.2293148,46.782702,2736642.815,1182696.048,687.1316528,"S 3.2_R2",0.0926769510780844,87.5,17.5,17.5,7.5,0.55,87.5,0,3,NA,0.875,0.175,0.175,0.075,0.0055,0.875,0,0.03,NA,0.999,0.2006,0.2006,0.0807711328349626,0.00727314285714286,0.999,0.001,0.08084,NA
"58","C2","control",8,6,36,6,6,2,7,0,2,NA,"no","gravelpit",2021,"solidago","S 3.2","15.06.2021 00:00","Schluein",9.2293148,46.782702,2736642.815,1182696.048,687.1316528,"S 3.2_C2",0.0926769510780844,87.5,37.5,37.5,37.5,0.55,62.5,0,0.55,NA,0.875,0.375,0.375,0.375,0.0055,0.625,0,0.0055,NA,0.999,0.428714285714286,0.428714285714286,0.425106958021852,0.00727314285714286,0.713857142857143,0.001,0.0156373333333333,NA
"59","R3","removal",7,7,58,7,6,1,6,0,2,NA,"no","gravelpit",2021,"solidago","S 3.2","15.06.2021 00:00","Schluein",9.2293148,46.782702,2736642.815,1182696.048,687.1316528,"S 3.2_R3",0.0926769510780844,62.5,62.5,62.5,37.5,0.05,37.5,0,0.55,NA,0.625,0.625,0.625,0.375,5e-04,0.375,0,0.0055,NA,0.703733727810651,0.713857142857143,0.713857142857143,0.425106958021852,0.00157028571428571,0.428714285714286,0.001,0.0156373333333333,NA
"60","C3","control",8,6,41,6,5,3,7,0,1,NA,"no","gravelpit",2021,"solidago","S 3.2","15.06.2021 00:00","Schluein",9.2293148,46.782702,2736642.815,1182696.048,687.1316528,"S 3.2_C3",0.0926769510780844,87.5,37.5,37.5,17.5,3,62.5,0,0.05,NA,0.875,0.375,0.375,0.175,0.03,0.625,0,5e-04,NA,0.999,0.428714285714286,0.428714285714286,0.195549741230592,0.0352171428571429,0.713857142857143,0.001,0.00233066666666667,NA
"61","R4","removal",8,6,24,6,4,6,6,1,2,NA,"no","gravelpit",2021,"solidago","S 3.2","15.06.2021 00:00","Schluein",9.2293148,46.782702,2736642.815,1182696.048,687.1316528,"S 3.2_R4",0.0926769510780844,87.5,37.5,37.5,7.5,37.5,37.5,0.05,0.55,NA,0.875,0.375,0.375,0.075,0.375,0.375,5e-04,0.0055,NA,0.999,0.428714285714286,0.428714285714286,0.0807711328349626,0.428714285714286,0.428714285714286,0.00157028571428571,0.0156373333333333,NA
"62","C4","control",8,4,10,4,4,3,8,0,0,NA,"no","gravelpit",2021,"solidago","S 3.2","15.06.2021 00:00","Schluein",9.2293148,46.782702,2736642.815,1182696.048,687.1316528,"S 3.2_C4",0.0926769510780844,87.5,7.5,7.5,7.5,3,87.5,0,0,NA,0.875,0.075,0.075,0.075,0.03,0.875,0,0,NA,0.999,0.0865428571428571,0.0865428571428571,0.0807711328349626,0.0352171428571429,0.999,0.001,0.001,NA
"63","R5","removal",6,8,54,7,4,3,6,0,4,NA,"no","gravelpit",2021,"solidago","S 3.2","15.06.2021 00:00","Schluein",9.2293148,46.782702,2736642.815,1182696.048,687.1316528,"S 3.2_R5",0.0926769510780844,37.5,87.5,62.5,7.5,3,37.5,0,7.5,NA,0.375,0.875,0.625,0.075,0.03,0.375,0,0.075,NA,0.408467455621302,0.999,0.713857142857143,0.0807711328349626,0.0352171428571429,0.428714285714286,0.001,0.2006,NA
"64","C5","control",7,7,39,7,6,2,6,0,3,NA,"no","gravelpit",2021,"solidago","S 3.2","15.06.2021 00:00","Schluein",9.2293148,46.782702,2736642.815,1182696.048,687.1316528,"S 3.2_C5",0.0926769510780844,62.5,62.5,62.5,37.5,0.55,37.5,0,3,NA,0.625,0.625,0.625,0.375,0.0055,0.375,0,0.03,NA,0.703733727810651,0.713857142857143,0.713857142857143,0.425106958021852,0.00727314285714286,0.428714285714286,0.001,0.08084,NA
"65","R1","removal",5,8,50,8,5,3,0,5,NA,NA,"no","roadside_railway_gravelpit",2021,"solidago","S 3.3","15.06.2021 00:00","Ilanz",9.1723624,46.775492,2732313.032,1181797.147,705.1589355,"S 3.3_R1",0.103786225668407,17.5,87.5,87.5,17.5,3,0,17.5,NA,NA,0.175,0.875,0.875,0.175,0.03,0,0.175,NA,NA,0.172254437869822,0.999,0.999,0.195549741230592,0.0352171428571429,0.001,0.2006,NA,NA
"66","C1","control",8,5,14,5,7,6,0,2,NA,NA,"no","roadside_railway_gravelpit",2021,"solidago","S 3.3","15.06.2021 00:00","Ilanz",9.1723624,46.775492,2732313.032,1181797.147,705.1589355,"S 3.3_C1",0.103786225668407,87.5,17.5,17.5,62.5,37.5,0,0.55,NA,NA,0.875,0.175,0.175,0.625,0.375,0,0.0055,NA,NA,0.999,0.2006,0.2006,0.712053479010926,0.428714285714286,0.001,0.00727314285714286,NA,NA
"67","R2","removal",6,7,24,7,6,5,0,4,NA,NA,"no","roadside_railway_gravelpit",2021,"solidago","S 3.3","15.06.2021 00:00","Ilanz",9.1723624,46.775492,2732313.032,1181797.147,705.1589355,"S 3.3_R2",0.103786225668407,37.5,62.5,62.5,37.5,17.5,0,7.5,NA,NA,0.375,0.625,0.625,0.375,0.175,0,0.075,NA,NA,0.408467455621302,0.713857142857143,0.713857142857143,0.425106958021852,0.2006,0.001,0.0865428571428571,NA,NA
"68","C2","control",8,4,6,4,7,6,2,2,NA,NA,"no","roadside_railway_gravelpit",2021,"solidago","S 3.3","15.06.2021 00:00","Ilanz",9.1723624,46.775492,2732313.032,1181797.147,705.1589355,"S 3.3_C2",0.103786225668407,87.5,7.5,7.5,62.5,37.5,0.55,0.55,NA,NA,0.875,0.075,0.075,0.625,0.375,0.0055,0.0055,NA,NA,0.999,0.0865428571428571,0.0865428571428571,0.712053479010926,0.428714285714286,0.00727314285714286,0.00727314285714286,NA,NA
"69","R1","removal",8,4,7,4,8,3,2,2,2,NA,"no","gravelpit",2021,"solidago","S 4.2","16.06.2021 00:00","Trun",9.0024777,46.742227,2719416.345,1177827.705,866.6534424,"S 4.2_R1",0.203306871782249,87.5,7.5,7.5,87.5,3,0.55,0.55,0.55,NA,0.875,0.075,0.075,0.875,0.03,0.0055,0.0055,0.0055,NA,0.999,0.0865428571428571,0.0865428571428571,0.999,0.0352171428571429,0.00727314285714286,0.00727314285714286,0.0156373333333333,NA
"70","C1","control",7,6,25,6,7,2,3,5,2,NA,"no","gravelpit",2021,"solidago","S 4.2","16.06.2021 00:00","Trun",9.0024777,46.742227,2719416.345,1177827.705,866.6534424,"S 4.2_C1",0.203306871782249,62.5,37.5,37.5,62.5,0.55,3,17.5,0.55,NA,0.625,0.375,0.375,0.625,0.0055,0.03,0.175,0.0055,NA,0.703733727810651,0.428714285714286,0.428714285714286,0.712053479010926,0.00727314285714286,0.0352171428571429,0.2006,0.0156373333333333,NA
"71","R2","removal",7,5,15,5,5,4,5,4,3,NA,"no","gravelpit",2021,"solidago","S 4.2","16.06.2021 00:00","Trun",9.0024777,46.742227,2719416.345,1177827.705,866.6534424,"S 4.2_R2",0.203306871782249,62.5,17.5,17.5,17.5,7.5,17.5,7.5,3,NA,0.625,0.175,0.175,0.175,0.075,0.175,0.075,0.03,NA,0.703733727810651,0.2006,0.2006,0.195549741230592,0.0865428571428571,0.2006,0.0865428571428571,0.08084,NA
"72","C2","control",6,6,27,6,5,3,5,6,2,NA,"no","gravelpit",2021,"solidago","S 4.2","16.06.2021 00:00","Trun",9.0024777,46.742227,2719416.345,1177827.705,866.6534424,"S 4.2_C2",0.203306871782249,37.5,37.5,37.5,17.5,3,17.5,37.5,0.55,NA,0.375,0.375,0.375,0.175,0.03,0.175,0.375,0.0055,NA,0.408467455621302,0.428714285714286,0.428714285714286,0.195549741230592,0.0352171428571429,0.2006,0.428714285714286,0.0156373333333333,NA
"73","R1","removal",6,7,44,7,6,4,3,2,NA,NA,"no","riverside",2021,"solidago","S 4.3","16.06.2021 00:00","Trun",8.9881168,46.741063,2718321.768,1177676.576,851.835083,"S 4.3_R1",0.194175089344916,37.5,62.5,62.5,37.5,7.5,3,0.55,NA,NA,0.375,0.625,0.625,0.375,0.075,0.03,0.0055,NA,NA,0.408467455621302,0.713857142857143,0.713857142857143,0.425106958021852,0.0865428571428571,0.0352171428571429,0.00727314285714286,NA,NA
"74","C1","control",8,5,21,5,7,4,4,0,NA,NA,"no","riverside",2021,"solidago","S 4.3","16.06.2021 00:00","Trun",8.9881168,46.741063,2718321.768,1177676.576,851.835083,"S 4.3_C1",0.194175089344916,87.5,17.5,17.5,62.5,7.5,7.5,0,NA,NA,0.875,0.175,0.175,0.625,0.075,0.075,0,NA,NA,0.999,0.2006,0.2006,0.712053479010926,0.0865428571428571,0.0865428571428571,0.001,NA,NA
"75","R2","removal",7,6,32,6,7,3,0,2,NA,NA,"no","riverside",2021,"solidago","S 4.3","16.06.2021 00:00","Trun",8.9881168,46.741063,2718321.768,1177676.576,851.835083,"S 4.3_R2",0.194175089344916,62.5,37.5,37.5,62.5,3,0,0.55,NA,NA,0.625,0.375,0.375,0.625,0.03,0,0.0055,NA,NA,0.703733727810651,0.428714285714286,0.428714285714286,0.712053479010926,0.0352171428571429,0.001,0.00727314285714286,NA,NA
"76","C2","control",8,3,4,3,6,6,5,2,NA,NA,"no","riverside",2021,"solidago","S 4.3","16.06.2021 00:00","Trun",8.9881168,46.741063,2718321.768,1177676.576,851.835083,"S 4.3_C2",0.194175089344916,87.5,3,3,37.5,37.5,17.5,0.55,NA,NA,0.875,0.03,0.03,0.375,0.375,0.175,0.0055,NA,NA,0.999,0.0352171428571429,0.0352171428571429,0.425106958021852,0.428714285714286,0.2006,0.00727314285714286,NA,NA
"77","R3","removal",7,6,27,6,7,3,3,2,NA,NA,"no","riverside",2021,"solidago","S 4.3","16.06.2021 00:00","Trun",8.9881168,46.741063,2718321.768,1177676.576,851.835083,"S 4.3_R3",0.194175089344916,62.5,37.5,37.5,62.5,3,3,0.55,NA,NA,0.625,0.375,0.375,0.625,0.03,0.03,0.0055,NA,NA,0.703733727810651,0.428714285714286,0.428714285714286,0.712053479010926,0.0352171428571429,0.0352171428571429,0.00727314285714286,NA,NA
"78","C3","control",8,5,29,5,8,3,3,2,NA,NA,"no","riverside",2021,"solidago","S 4.3","16.06.2021 00:00","Trun",8.9881168,46.741063,2718321.768,1177676.576,851.835083,"S 4.3_C3",0.194175089344916,87.5,17.5,17.5,87.5,3,3,0.55,NA,NA,0.875,0.175,0.175,0.875,0.03,0.03,0.0055,NA,NA,0.999,0.2006,0.2006,0.999,0.0352171428571429,0.0352171428571429,0.00727314285714286,NA,NA
"79","R4","removal",7,5,14,5,7,4,2,4,NA,NA,"no","riverside",2021,"solidago","S 4.3","16.06.2021 00:00","Trun",8.9881168,46.741063,2718321.768,1177676.576,851.835083,"S 4.3_R4",0.194175089344916,62.5,17.5,17.5,62.5,7.5,0.55,7.5,NA,NA,0.625,0.175,0.175,0.625,0.075,0.0055,0.075,NA,NA,0.703733727810651,0.2006,0.2006,0.712053479010926,0.0865428571428571,0.00727314285714286,0.0865428571428571,NA,NA
"80","C4","control",7,6,36,6,7,3,2,1,NA,NA,"no","riverside",2021,"solidago","S 4.3","16.06.2021 00:00","Trun",8.9881168,46.741063,2718321.768,1177676.576,851.835083,"S 4.3_C4",0.194175089344916,62.5,37.5,37.5,62.5,3,0.55,0.05,NA,NA,0.625,0.375,0.375,0.625,0.03,0.0055,5e-04,NA,NA,0.703733727810651,0.428714285714286,0.428714285714286,0.712053479010926,0.0352171428571429,0.00727314285714286,0.00157028571428571,NA,NA
"81","R5","removal",8,4,6,4,8,2,0,2,NA,NA,"no","riverside",2021,"solidago","S 4.3","16.06.2021 00:00","Trun",8.9881168,46.741063,2718321.768,1177676.576,851.835083,"S 4.3_R5",0.194175089344916,87.5,7.5,7.5,87.5,0.55,0,0.55,NA,NA,0.875,0.075,0.075,0.875,0.0055,0,0.0055,NA,NA,0.999,0.0865428571428571,0.0865428571428571,0.999,0.00727314285714286,0.001,0.00727314285714286,NA,NA
"82","C5","control",7,7,32,7,7,1,0,0,NA,NA,"no","riverside",2021,"solidago","S 4.3","16.06.2021 00:00","Trun",8.9881168,46.741063,2718321.768,1177676.576,851.835083,"S 4.3_C5",0.194175089344916,62.5,62.5,62.5,62.5,0.05,0,0,NA,NA,0.625,0.625,0.625,0.625,5e-04,0,0,NA,NA,0.703733727810651,0.713857142857143,0.713857142857143,0.712053479010926,0.00157028571428571,0.001,0.001,NA,NA
"83","R1","removal",7,4,9,4,2,6,6,5,NA,NA,"no","wastedump",2021,"solidago","S 5.1","18.06.2021 00:00","Flims",9.3079152,46.834333,2742505.965,1188573.444,981.8417969,"S 5.1_R1",0.274291450048609,62.5,7.5,7.5,0.55,37.5,37.5,17.5,NA,NA,0.625,0.075,0.075,0.0055,0.375,0.375,0.175,NA,NA,0.703733727810651,0.0865428571428571,0.0865428571428571,0.001,0.428714285714286,0.428714285714286,0.2006,NA,NA
"84","C1","control",8,3,5,3,3,7,5,4,NA,NA,"no","wastedump",2021,"solidago","S 5.1","18.06.2021 00:00","Flims",9.3079152,46.834333,2742505.965,1188573.444,981.8417969,"S 5.1_C1",0.274291450048609,87.5,3,3,3,62.5,17.5,7.5,NA,NA,0.875,0.03,0.03,0.03,0.625,0.175,0.075,NA,NA,0.999,0.0352171428571429,0.0352171428571429,0.0291207590569293,0.713857142857143,0.2006,0.0865428571428571,NA,NA
"85","R1","removal",8,6,25,6,8,3,0,0,0,NA,"no","riverside",2021,"solidago","S 5.2","21.06.2021 00:00","Surrein",8.9568623,46.724027,2715970.59,1175736.622,901.1761475,"S 5.2_R1",0.224581415313795,87.5,37.5,37.5,87.5,3,0,0,0,NA,0.875,0.375,0.375,0.875,0.03,0,0,0,NA,0.999,0.428714285714286,0.428714285714286,0.999,0.0352171428571429,0.001,0.001,0.001,NA
"86","C1","control",6,7,41,7,6,2,3,0,3,NA,"no","riverside",2021,"solidago","S 5.2","21.06.2021 00:00","Surrein",8.9568623,46.724027,2715970.59,1175736.622,901.1761475,"S 5.2_C1",0.224581415313795,37.5,62.5,62.5,37.5,0.55,3,0,3,NA,0.375,0.625,0.625,0.375,0.0055,0.03,0,0.03,NA,0.408467455621302,0.713857142857143,0.713857142857143,0.425106958021852,0.00727314285714286,0.0352171428571429,0.001,0.08084,NA
"87","R2","removal",8,6,24,6,8,3,3,0,0,NA,"no","riverside",2021,"solidago","S 5.2","21.06.2021 00:00","Surrein",8.9568623,46.724027,2715970.59,1175736.622,901.1761475,"S 5.2_R2",0.224581415313795,87.5,37.5,37.5,87.5,3,3,0,0,NA,0.875,0.375,0.375,0.875,0.03,0.03,0,0,NA,0.999,0.428714285714286,0.428714285714286,0.999,0.0352171428571429,0.0352171428571429,0.001,0.001,NA
"88","C2","control",8,5,25,5,8,0,0,2,0,NA,"no","riverside",2021,"solidago","S 5.2","21.06.2021 00:00","Surrein",8.9568623,46.724027,2715970.59,1175736.622,901.1761475,"S 5.2_C2",0.224581415313795,87.5,17.5,17.5,87.5,0,0,0.55,0,NA,0.875,0.175,0.175,0.875,0,0,0.0055,0,NA,0.999,0.2006,0.2006,0.999,0.001,0.001,0.00727314285714286,0.001,NA
"89","R1","removal",8,3,4,3,5,7,6,3,NA,NA,"no","forest_road",2021,"solidago","S 5.3","21.06.2021 00:00","Surrein",8.9545499,46.722623,2715796.883,1175577.174,912.3480835,"S 5.3_R1",0.231466097092792,87.5,3,3,17.5,62.5,37.5,3,NA,NA,0.875,0.03,0.03,0.175,0.625,0.375,0.03,NA,NA,0.999,0.0352171428571429,0.0352171428571429,0.195549741230592,0.713857142857143,0.428714285714286,0.0352171428571429,NA,NA
"90","C1","control",7,6,21,6,6,6,5,2,NA,NA,"no","forest_road",2021,"solidago","S 5.3","21.06.2021 00:00","Surrein",8.9545499,46.722623,2715796.883,1175577.174,912.3480835,"S 5.3_C1",0.231466097092792,62.5,37.5,37.5,37.5,37.5,17.5,0.55,NA,NA,0.625,0.375,0.375,0.375,0.375,0.175,0.0055,NA,NA,0.703733727810651,0.428714285714286,0.428714285714286,0.425106958021852,0.428714285714286,0.2006,0.00727314285714286,NA,NA
"91","R1","removal",6,7,49,7,6,4,3,4,NA,NA,"no","roadside_wastedump",2021,"solidago","S 8.1","23.06.2021 00:00","Medels",8.8547708,46.675341,2708265.956,1170179.958,1249.908936,"S 8.1_R1",0.439487253901186,37.5,62.5,62.5,37.5,7.5,3,7.5,NA,NA,0.375,0.625,0.625,0.375,0.075,0.03,0.075,NA,NA,0.408467455621302,0.713857142857143,0.713857142857143,0.425106958021852,0.0865428571428571,0.0352171428571429,0.0865428571428571,NA,NA
"92","C1","control",8,4,9,4,7,5,4,2,NA,NA,"no","roadside_wastedump",2021,"solidago","S 8.1","23.06.2021 00:00","Medels",8.8547708,46.675341,2708265.956,1170179.958,1249.908936,"S 8.1_C1",0.439487253901186,87.5,7.5,7.5,62.5,17.5,7.5,0.55,NA,NA,0.875,0.075,0.075,0.625,0.175,0.075,0.0055,NA,NA,0.999,0.0865428571428571,0.0865428571428571,0.712053479010926,0.2006,0.0865428571428571,0.00727314285714286,NA,NA
"93","R1","removal",8,3,12,3,6,7,0,2,NA,NA,"no","roadside",2021,"solidago","S 10.1","24.06.2021 00:00","Fidaz",9.31644,46.849216,2743116.469,1190242.826,1348.98291,"S 10.1_R1",0.500541379486097,87.5,3,3,37.5,62.5,0,0.55,NA,NA,0.875,0.03,0.03,0.375,0.625,0,0.0055,NA,NA,0.999,0.0352171428571429,0.0352171428571429,0.425106958021852,0.713857142857143,0.001,0.00727314285714286,NA,NA
"94","R1","removal",5,8,60,8,4,4,2,4,NA,NA,"no","wastedump",2021,"solidago","S 6.1","05.07.2021 00:00","Disentis",8.8672792,46.705504,2709161.733,1173549.472,1018.146301,"S 6.1_R1",0.2966640234211,17.5,87.5,87.5,7.5,7.5,0.55,7.5,NA,NA,0.175,0.875,0.875,0.075,0.075,0.0055,0.075,NA,NA,0.172254437869822,0.999,0.999,0.0807711328349626,0.0865428571428571,0.00727314285714286,0.0865428571428571,NA,NA
"95","C1","control",6,8,73,8,6,2,0,2,NA,NA,"no","wastedump",2021,"solidago","S 6.1","05.07.2021 00:00","Disentis",8.8672792,46.705504,2709161.733,1173549.472,1018.146301,"S 6.1_C1",0.2966640234211,37.5,87.5,87.5,37.5,0.55,0,0.55,NA,NA,0.375,0.875,0.875,0.375,0.0055,0,0.0055,NA,NA,0.408467455621302,0.999,0.999,0.425106958021852,0.00727314285714286,0.001,0.00727314285714286,NA,NA
"96","R2","removal",7,6,13,6,7,5,2,0,NA,NA,"no","wastedump",2021,"solidago","S 6.1","05.07.2021 00:00","Disentis",8.8672792,46.705504,2709161.733,1173549.472,1018.146301,"S 6.1_R2",0.2966640234211,62.5,37.5,37.5,62.5,17.5,0.55,0,NA,NA,0.625,0.375,0.375,0.625,0.175,0.0055,0,NA,NA,0.703733727810651,0.428714285714286,0.428714285714286,0.712053479010926,0.2006,0.00727314285714286,0.001,NA,NA
"97","R1","removal",8,5,16,5,5,6,5,4,NA,NA,"no","riverside",2021,"solidago","S 8.2","05.07.2021 00:00","Disentis",8.8362759,46.695313,2706811.65,1172374.19,1271.446533,"S 8.2_R1",0.452759752206696,87.5,17.5,17.5,17.5,37.5,17.5,7.5,NA,NA,0.875,0.175,0.175,0.175,0.375,0.175,0.075,NA,NA,0.999,0.2006,0.2006,0.195549741230592,0.428714285714286,0.2006,0.0865428571428571,NA,NA
"98","R1","removal",8,3,2,3,5,5,6,4,NA,NA,"no","roadside_gravelpit",2021,"solidago","S 7.1","28.07.2021 00:00","Andeer",9.4262781,46.579112,2752250.865,1160435.733,1225.389648,"S 7.1_R1",0.424377294863865,87.5,3,3,17.5,17.5,37.5,7.5,NA,NA,0.875,0.03,0.03,0.175,0.175,0.375,0.075,NA,NA,0.999,0.0352171428571429,0.0352171428571429,0.195549741230592,0.2006,0.428714285714286,0.0865428571428571,NA,NA
"99","C1","control",4,5,7,5,3,3,2,8,NA,NA,"no","roadside_gravelpit",2021,"solidago","S 7.1","28.07.2021 00:00","Andeer",9.4262781,46.579112,2752250.865,1160435.733,1225.389648,"S 7.1_C1",0.424377294863865,7.5,17.5,17.5,3,3,0.55,87.5,NA,NA,0.075,0.175,0.175,0.03,0.03,0.0055,0.875,NA,NA,0.0541479289940828,0.2006,0.2006,0.0291207590569293,0.0352171428571429,0.00727314285714286,0.999,NA,NA
"100","R2","removal",8,3,5,3,5,4,7,3,NA,NA,"no","roadside_gravelpit",2021,"solidago","S 7.1","28.07.2021 00:00","Andeer",9.4262781,46.579112,2752250.865,1160435.733,1225.389648,"S 7.1_R2",0.424377294863865,87.5,3,3,17.5,7.5,62.5,3,NA,NA,0.875,0.03,0.03,0.175,0.075,0.625,0.03,NA,NA,0.999,0.0352171428571429,0.0352171428571429,0.195549741230592,0.0865428571428571,0.713857142857143,0.0352171428571429,NA,NA
"101","C2","control",8,4,4,4,6,5,6,3,NA,NA,"no","roadside_gravelpit",2021,"solidago","S 7.1","28.07.2021 00:00","Andeer",9.4262781,46.579112,2752250.865,1160435.733,1225.389648,"S 7.1_C2",0.424377294863865,87.5,7.5,7.5,37.5,17.5,37.5,3,NA,NA,0.875,0.075,0.075,0.375,0.175,0.375,0.03,NA,NA,0.999,0.0865428571428571,0.0865428571428571,0.425106958021852,0.2006,0.428714285714286,0.0352171428571429,NA,NA
"102","R1","removal",7,5,8,5,7,3,4,5,0,NA,"no","Gravelpit",2021,"solidago","S 6.2","28.07.2021 00:00","Andeer",9.4267227,46.590665,2752252.388,1161720.328,1070.165771,"S 6.2_R1",0.328720911077999,62.5,17.5,17.5,62.5,3,7.5,17.5,0,NA,0.625,0.175,0.175,0.625,0.03,0.075,0.175,0,NA,0.703733727810651,0.2006,0.2006,0.712053479010926,0.0352171428571429,0.0865428571428571,0.2006,0.001,NA
"103","C1","control",7,4,8,4,5,6,2,6,0,NA,"no","Gravelpit",2021,"solidago","S 6.2","28.07.2021 00:00","Andeer",9.4267227,46.590665,2752252.388,1161720.328,1070.165771,"S 6.2_C1",0.328720911077999,62.5,7.5,7.5,17.5,37.5,0.55,37.5,0,NA,0.625,0.075,0.075,0.175,0.375,0.0055,0.375,0,NA,0.703733727810651,0.0865428571428571,0.0865428571428571,0.195549741230592,0.428714285714286,0.00727314285714286,0.428714285714286,0.001,NA
"104","R2","removal",8,4,7,3,5,7,2,3,3,NA,"no","Gravelpit",2021,"solidago","S 6.2","28.07.2021 00:00","Andeer",9.4267227,46.590665,2752252.388,1161720.328,1070.165771,"S 6.2_R2",0.328720911077999,87.5,7.5,3,17.5,62.5,0.55,3,3,NA,0.875,0.075,0.03,0.175,0.625,0.0055,0.03,0.03,NA,0.999,0.0865428571428571,0.0352171428571429,0.195549741230592,0.713857142857143,0.00727314285714286,0.0352171428571429,0.08084,NA
"105","R1","removal",7,7,45,7,6,5,0,4,0,NA,"no","riverside",2021,"solidago","S 7.2","29.07.2021 00:00","Klosters",9.9234081,46.85906,2789351.513,1192623.413,1265.037598,"S 7.2_R1",0.448810259655246,62.5,62.5,62.5,37.5,17.5,0,7.5,0,NA,0.625,0.625,0.625,0.375,0.175,0,0.075,0,NA,0.703733727810651,0.713857142857143,0.713857142857143,0.425106958021852,0.2006,0.001,0.0865428571428571,0.001,NA
"106","C1","control",6,6,18,5,5,5,2,6,5,NA,"no","riverside",2021,"solidago","S 7.2","29.07.2021 00:00","Klosters",9.9234081,46.85906,2789351.513,1192623.413,1265.037598,"S 7.2_C1",0.448810259655246,37.5,37.5,17.5,17.5,17.5,0.55,37.5,17.5,NA,0.375,0.375,0.175,0.175,0.175,0.0055,0.375,0.175,NA,0.408467455621302,0.428714285714286,0.2006,0.195549741230592,0.2006,0.00727314285714286,0.428714285714286,0.466733333333333,NA
"107","R1","removal",5,3,10,3,5,2,0,8,NA,NA,"no","roadside_riverside",2021,"solidago","S 6.3","30.07.2021 00:00","Alvaneu",9.6336467,46.673763,2767844.287,1171375.994,1069.260498,"S 6.3_R1",0.328163038518747,17.5,3,3,17.5,0.55,0,87.5,NA,NA,0.175,0.03,0.03,0.175,0.0055,0,0.875,NA,NA,0.172254437869822,0.0352171428571429,0.0352171428571429,0.195549741230592,0.00727314285714286,0.001,0.999,NA,NA
"108","C1","control",5,4,6,4,5,1,0,8,NA,NA,"no","roadside_riverside",2021,"solidago","S 6.3","30.07.2021 00:00","Alvaneu",9.6336467,46.673763,2767844.287,1171375.994,1069.260498,"S 6.3_C1",0.328163038518747,17.5,7.5,7.5,17.5,0.05,0,87.5,NA,NA,0.175,0.075,0.075,0.175,5e-04,0,0.875,NA,NA,0.172254437869822,0.0865428571428571,0.0865428571428571,0.195549741230592,0.00157028571428571,0.001,0.999,NA,NA
"109","R1","removal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","roadside",2022,"solidago","S 2.1","25.05.2022 00:00","Bonaduz",9.3866659,46.812534,2748571.582,1186297.261,668.2623901,"S 2.1_R1",0.0810488081050319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","C1","control",8,2,3,2,7,6,4,1,0,NA,"no","roadside",2022,"solidago","S 2.1","25.05.2022 00:00","Bonaduz",9.3866659,46.812534,2748571.582,1186297.261,668.2623901,"S 2.1_C1",0.0810488081050319,87.5,0.55,0.55,62.5,37.5,7.5,0.05,0,NA,0.875,0.0055,0.0055,0.625,0.375,0.075,5e-04,0,NA,0.999,0.00727314285714286,0.00727314285714286,0.712053479010926,0.428714285714286,0.0865428571428571,0.00157028571428571,0.001,NA
